N,ratio
12130,2.4867803875470087
12140,2.5500862531392485
12150,2.500470542970192
12160,2.437852491462745
12170,2.5129225765823535
12180,2.4644946178028118
12190,2.871872142952724
12200,2.558666739127463
12210,2.456339041062129
12220,2.465389951751923
12230,2.3437059674341354
12240,2.4837778953665697
12250,2.487153966148441
12260,2.49735113681646
12270,2.575937527100635
12280,2.3196770317719397
12290,2.586951317714963
12300,2.43078956554381
12310,2.483856963873882
12320,2.569644373763614
12330,2.642288246729995
12340,2.5384584955039045
12350,2.484992865238627
12360,2.5861850471455674
12370,2.420375951491689
12380,2.4886094456152636
12390,2.461964688478857
12400,2.3223946551457337
12410,2.3045637221484276
12420,2.5170968235058204
12430,2.4817048386821323
12440,2.2786412433904824
12450,2.4418214158369502
12460,2.5814470111959054
12470,2.482994590160583
12480,1.997982476277143
12490,2.609462510077494
12500,2.8100867340457745
12510,2.575120745188754
12520,2.44680866882272
12530,2.593605626279594
12540,2.4546730163463635
12550,2.441199624631989
12560,2.3718176821702692
12570,2.261695918552277
12580,2.196714836341591
12590,2.449714637796287
12600,2.505020223560448
12610,2.5640107188880363
12620,2.3774353813700992
12630,2.2642326692915473
12640,2.412569467028653
12650,2.346240839955853
12660,2.6092235518434586
12670,2.44771883802677
12680,2.5391097393473423
12690,2.4188330369637634
12700,2.5177326048311737
12710,2.4896302519562497
12720,2.4960610709499957
12730,2.4163769056449813
12740,2.4865118745690937
12750,2.3174007615289534
12760,2.401195190355212
12770,2.4358974850981023
12780,2.4711206422458987
12790,2.4881075225180695
12800,2.563362904579035
12810,2.5951817631431453
12820,2.529719758708278
12830,2.321408460445865
12840,2.1647854548617906
12850,2.3405488625729993
12860,2.268032384048968
12870,2.2009756675311514
12880,2.1300055239923994
12890,2.329500773443922
12900,2.3543977922362638
12910,2.3586478640354565
12920,2.247468930079401
12930,2.355291911071209
12940,2.3284913421605973
12950,2.3626328486619377
12960,2.251619271712592
12970,2.267401261794304
12980,2.3368889555515677
12990,2.34376205345137
13000,2.3366063866513964
13010,2.3692124935848895
13020,2.3529855764904855
13030,2.369911987266778
13040,2.2241091537068525
13050,2.2178275612689884
13060,2.365107210983413
13070,2.378568125524053
13080,2.378198545227898
13090,2.3378184005512277
13100,2.243382852268798
13110,2.344024629349328
13120,2.3811019606771833
13130,2.3649300300201603
13140,2.34564704767096
13150,2.2500849949768793
13160,2.2770546239813068
13170,2.34622476101502
13180,2.378495631449365
13190,2.2899035354547177
13200,2.3141264179457424
13210,2.2776683066013295
13220,2.2935772380120873
13230,2.269174020382111
13240,2.3921471527587856
13250,2.2608850481284537
13260,2.3582414159886413
13270,2.3414750874506187
13280,2.2784867725275673
13290,2.316789275000767
13300,2.367066525582236
13310,2.2621755667472545
13320,2.2651585091838915
13330,2.341250316282208
13340,2.0273325242503186
13350,2.2820506081586003
13360,2.09277085829089
13370,2.2906324523084503
13380,2.182352899359315
13390,2.293802134235727
13400,2.2920762434069695
13410,2.1076775125120033
13420,2.2984436777202735
13430,2.1926741644471237
13440,2.14671217675802
13450,2.304080857920804
13460,2.1040177219587615
13470,2.11908343980666
13480,2.196442530467987
13490,1.8847750362294837
13500,2.2380537211771285
13510,2.313362345703518
13520,2.1805863440267386
13530,2.131493768172232
13540,2.34070762577441
13550,2.259668409963706
13560,2.414865305410401
13570,2.252078523088993
13580,2.2735821260429923
13590,2.150872208217053
13600,1.9920138564786798
13610,2.2726929185284437
13620,2.3390750249681695
13630,2.201768219904457
13640,2.3732078473167744
13650,1.9997295964028405
13660,2.3299663693266046
13670,2.33565798136838
13680,2.3391130760512673
13690,2.218679995863668
13700,2.282299960852868
13710,2.1848973768046496
13720,2.2339839793171175
13730,2.053626742513067
13740,2.2161084105557056
13750,2.3566677989134455
13760,2.2229879934535006
13770,2.2592081017272667
13780,2.362232144272854
13790,2.3553721395675096
13800,2.3371664328268698
13810,2.1937015465204777
13820,2.311394183607628
13830,2.3596304141606055
13840,2.031742700431698
13850,2.3375090159679166
13860,2.3429978772929676
13870,2.3606492109917325
13880,2.2502020162518175
13890,2.192077037807939
13900,2.239568351198925
13910,2.23608136077367
13920,2.1244347986322967
13930,2.3772259527636272
13940,2.36064920705006
13950,2.28115322373128
13960,2.3067652916522543
13970,2.375851324382146
13980,2.104757525789475
13990,2.3590779445405343
14000,2.299544998115551
14010,2.1769506333777513
14020,2.3663081622240805
14030,2.2707527855726988
14040,2.216811921149491
14050,2.2539915885274033
14060,2.3053126776968287
14070,2.3446418703159164
14080,2.3087872407041234
14090,2.1819344746436236
14100,2.209619849173539
14110,2.2297834676667616
14120,2.3214490795951304
14130,2.3705447742381414
14140,2.311862621972612
14150,2.320624701733028
14160,2.3813055206249993
14170,2.4229078712485235
14180,2.3037111568927013
14190,2.19633906027262
14200,2.331603240106448
14210,2.3000654728500245
14220,2.3197484001894564
14230,2.3276747697898896
14240,2.3853131963081347
14250,2.383954049613087
14260,2.2794318830306275
14270,2.4059265870691746
14280,2.3121213610342655
14290,2.256509509422123
14300,2.4543496079907734
14310,2.3287446134719736
14320,2.1691042490807093
14330,2.295603236396322
14340,2.2924761746274336
14350,2.286118807449271
14360,2.3023371098675725
14370,2.378929754473933
14380,2.45760178569912
14390,2.401996967789659
14400,2.3347379724611597
14410,2.3024519519356073
14420,2.376261252535844
14430,2.3207465795691262
14440,2.3311468613048505
14450,2.3809674533666256
14460,2.3922901305371167
14470,2.362352195928972
14480,2.329760796140502
14490,2.4903949684311
14500,2.30920485314767
14510,2.2276015934097804
14520,2.49742462682254
14530,2.466442984646049
14540,2.157775813451447
14550,2.4340419823687016
14560,2.475604638079614
14570,2.3612906119368295
14580,2.183000160872748
14590,2.4298439027806906
14600,2.3137856486165282
14610,2.4529519860670037
14620,2.396129490050391
14630,2.437736120179872
14640,2.448926994682194
14650,2.226512326652354
14660,2.36858625733438
14670,2.321769835321857
14680,2.401767342526484
14690,2.4522359019324322
14700,2.4706687588161045
14710,2.4151770322447437
14720,2.2673403575296476
14730,1.89928286625162
14740,2.396134015800583
14750,2.465105500143624
14760,2.520425767464743
14770,2.50353356762657
14780,2.420287621665937
14790,2.4919434175747033
14800,2.5152106161684813
14810,2.5113719271273687
14820,2.493660851854546
14830,2.4802019869601732
14840,2.5442423014897324
14850,2.4814948452883137
14860,2.483715611196454
14870,2.5128264647319343
14880,2.5505098163427116
14890,2.448487437802913
14900,2.4826198900841625
14910,2.479387583347543
14920,2.5304216954741916
14930,2.4135057803244844
14940,2.453922675379353
14950,2.5000598919939185
14960,2.516846818386143
14970,2.372500807192708
14980,2.151533295631588
14990,2.461568438011366
15000,2.5221639201728108
15010,2.494919116112627
15020,2.4754363895786464
15030,2.472955902677107
15040,2.411682175527289
15050,2.431182423680532
15060,2.4755818167664745
15070,2.5005497084387542
15080,2.4963404085673866
15090,2.4819874732794203
15100,2.4822099692375876
15110,2.469714776377627
15120,2.4983906245180303
15130,2.458729760749881
15140,2.480121081655976
15150,2.451933488413849
15160,2.494121503975472
15170,2.3862297717288588
15180,2.3904017282672814
15190,2.4602089399171105
15200,2.404792180028851
15210,2.4156655105732456
15220,2.4612588882445308
15230,2.398056512154118
15240,2.315389454133065
15250,2.3351508055125274
15260,2.3734541685219326
15270,2.3953161647202337
15280,2.2829804010411037
15290,2.2554824888481657
15300,2.2827528533958965
15310,2.1768729333860435
15320,2.2988869884486505
15330,2.366961319873454
15340,2.346605094896901
15350,2.197218659276124
15360,2.4078246365325695
15370,2.377271831813914
15380,2.2114213748193694
15390,2.33620860717161
15400,2.413258651613985
15410,2.080625192526161
15420,2.377922329129225
15430,2.3918278292389434
15440,2.206374266439592
15450,2.3638981629595763
15460,2.3213766877538435
15470,2.2351875496911418
15480,2.154035599904989
15490,2.381177987817934
15500,2.444834834325693
15510,2.449841713184234
15520,2.7517238010304492
15530,2.6308841180233684
15540,2.7036920818799626
15550,2.6427068519322328
15560,2.7119269881368484
15570,2.5017140720769047
15580,2.5357466399332003
15590,2.30220708108625
15600,2.541597890636478
15610,2.5563902760448256
15620,2.5377732809726163
15630,2.5368550660762135
15640,2.5130411550467744
15650,2.3139003399922733
15660,2.4766413303078885
15670,2.515360442056908
15680,2.4592649891530525
15690,2.4062408448751373
15700,2.6568161448535013
15710,2.4856554571267964
15720,2.3940389473917447
15730,2.2825933348854552
15740,2.4299088527713226
15750,2.3537027940218147
15760,2.395639661448276
15770,2.5486956370197658
15780,2.456340024455222
15790,2.3678295349155487
15800,2.374198990251211
15810,2.3274476981998418
15820,2.43153168304189
15830,2.0254872512530397
15840,2.516191635593543
15850,2.478654099056583
15860,2.3907547220777197
15870,2.467020835404013
15880,2.4119737322506536
15890,2.3728496267120214
15900,2.4424920498987146
15910,2.4170948542469204
15920,2.423953356999404
15930,2.372652358731349
15940,2.4416963172194954
15950,2.3670653661470062
15960,2.5370608727563977
15970,2.3219795202301694
15980,2.4034779581967274
15990,2.474373949616907
16000,2.5172520392099917
16010,2.3979006006577257
16020,2.393058461346299
16030,2.4756980578786223
16040,2.4119898595164533
16050,2.445146460430476
16060,2.4137174125425185
16070,2.3358682881951953
16080,2.4995907855261317
16090,2.138988634907681
16100,2.33498953915804
16110,2.3220159608396758
16120,2.3300035875584553
16130,2.352780009273425
16140,2.183632592172441
16150,2.4622446813230745
16160,2.253362272009849
16170,2.4014515618721424
16180,2.521486429902304
16190,2.4473037802372786
16200,2.343442739743366
16210,2.383056707609803
16220,2.3708271594703585
16230,2.07518534399348
16240,2.321774837199816
16250,2.5420082609664614
16260,2.4261497885804557
16270,2.3459380449620104
16280,2.200945421281327
16290,2.4655971714188127
16300,2.305028547263847
16310,2.431507348241806
16320,2.3206276722381096
16330,2.3053335569793685
16340,2.6839522896475403
16350,2.7583459771835104
16360,2.8641089227876164
16370,3.0732260864618257
16380,2.9547936238313484
16390,2.3859209129698478
16400,2.361049556240278
16410,2.4770031155225243
16420,2.5649843329342725
16430,2.313124962008887
16440,2.3575035009425944
16450,2.281655959248589
16460,2.363032968991957
16470,2.340488146546134
16480,2.4495824995378963
16490,2.3532136344598045
16500,2.0494613050919246
16510,2.441383065618966
16520,2.302578955526098
16530,2.394511959694738
16540,2.3518125920641855
16550,2.3497923026637304
16560,2.3382189481248443
16570,2.310481854273205
16580,2.439898099000606
16590,2.3419977487451145
16600,2.437713566635983
16610,2.0565262136515745
16620,2.2762111659693542
16630,2.5414127223240794
16640,2.4106467678016634
16650,2.5261596618427022
16660,2.3000940442479725
16670,2.2831367149035238
16680,2.3566610203314635
16690,2.359334111965616
16700,2.3920369355410385
16710,2.3343443853007546
16720,2.43853829555602
16730,2.3078108433149973
16740,2.229118241931832
16750,2.267626338119708
16760,2.567124603632956
16770,2.4997431427455434
16780,2.4306137733004247
16790,2.3126235373661106
16800,2.4015681059387886
16810,2.4200162826137888
16820,2.5174953598874903
16830,2.4362229584464345
16840,2.344706326948704
16850,2.256258873850608
16860,2.2846201415076726
16870,2.5231398646541527
16880,2.488041795230748
16890,2.465686580312008
16900,2.3709925217988266
16910,2.3538438722158386
16920,2.3374420358391594
16930,2.551955034399277
16940,2.396642996774672
16950,2.4226540441513085
16960,2.504306837008909
16970,2.062594411826951
16980,2.2398993916695016
16990,2.104804757210193
17000,2.3210085541636
17010,2.3380734480922767
17020,2.3971827661359857
17030,2.4181530118044106
17040,2.4159171610456145
17050,2.45035298759932
17060,2.4916175613565517
17070,2.500066472051043
17080,2.2750608936708785
17090,2.2481980673472166
17100,2.2896086367734316
17110,2.3330467966401005
17120,2.1708937826151424
17130,2.434536241001021
17140,2.4640186380865816
17150,2.4683834061697523
17160,2.72352943567327
17170,2.644583156954484
17180,2.5578298550607474
17190,2.771895492813755
17200,2.639132208674011
17210,2.6312744481761685
17220,2.6409030867707224
17230,2.591790357428017
17240,2.6895846983101777
17250,2.580981356259569
17260,2.5984824842778935
17270,2.589136139992502
17280,2.550203911524179
17290,2.642988446450792
17300,2.5885681688222726
17310,2.584255181198193
17320,2.621519531764521
17330,2.000390506966911
17340,1.8764261452755329
17350,2.5573294289936426
17360,2.5346859822161067
17370,2.619861652871231
17380,2.604301548486947
17390,2.6997677737123915
17400,2.678161370683622
17410,2.609510693712457
17420,2.553099040269698
17430,2.629550193981218
17440,2.6399644072668753
17450,2.6246498887370144
17460,1.9951272125280066
17470,2.482500588396075
17480,2.2914191594954287
17490,2.4086362126461163
17500,2.56634876280893
17510,2.543947969091542
17520,2.533891178158082
17530,2.547796183104196
17540,2.499477021880158
17550,2.5715502221905613
17560,2.518182423814101
17570,2.5598146332814387
17580,2.557147411689183
17590,2.541818293635052
17600,2.5332267739463936
17610,2.5745837628138206
17620,2.5190573694562093
17630,2.4963517008107154
17640,2.571636256360253
17650,2.5616060171075024
17660,2.564758848328705
17670,2.4805000901316285
17680,2.31362352509902
17690,2.648429982293556
17700,2.5445029727752324
17710,2.570430175644574
17720,2.569573743665356
17730,2.5607302699038006
17740,2.5777882265472463
17750,2.5619488232773144
17760,2.5561379787815848
17770,2.540917683694998
17780,2.568001238156307
17790,2.55096930380573
17800,2.5517076122026063
17810,2.523969568315808
17820,2.5399477554150716
17830,2.5759394969282385
17840,2.493878634236575
17850,2.5771295113318295
17860,2.5225834331460857
17870,2.5473764966598336
17880,2.575021654085319
17890,2.5419041422716466
17900,2.5008794060643313
17910,2.5568731241655986
17920,2.5416997810085538
17930,2.558987121161025
17940,2.5530127294038656
17950,2.561404714532165
17960,2.610345276018659
17970,2.622973275835142
17980,2.5793635887498834
17990,2.4877794212521787
18000,2.3002875424889804
18010,2.522576568784873
18020,2.546044893399712
18030,2.526304856553351
18040,2.525210898354694
18050,2.5024198757218272
18060,2.484671902589585
18070,2.539337469821957
18080,2.513325464363733
18090,2.563805696592888
18100,2.6334579665875295
18110,2.5669139176034763
18120,2.454324847460325
18130,2.563791806614069
18140,2.5459866479099937
18150,2.5238366833634376
18160,2.593696705631647
18170,2.5831487133814854
18180,2.579409682598304
18190,2.4914508513024467
18200,2.559736133135804
18210,2.571957907696546
18220,2.5883046226668247
18230,2.5576605718740373
18240,2.569204752072741
18250,2.5626619213566855
18260,2.584972960533886
18270,2.5730577027697152
18280,2.5700119025581474
18290,2.5561693335731106
18300,2.4629635118880997
18310,2.5629503940964735
18320,2.594316295811764
18330,2.565212960882871
18340,2.537245740371186
18350,2.6210457402228964
18360,2.5707609363199655
18370,2.5466902913983986
18380,2.4076131674808616
18390,2.5853760778468757
18400,2.559640193899413
18410,2.4848986589881443
18420,2.5951012527960833
18430,2.47904995460112
18440,2.525572147948515
18450,2.5178910772388337
18460,2.4525662006236897
18470,2.3877215899577195
18480,2.4761901603380814
18490,2.458607316543221
18500,2.5241619588755433
18510,2.468646891790301
18520,2.4349308903276716
18530,2.531591486328382
18540,2.473262984542403
18550,2.514667062946376
18560,2.500109554228913
18570,2.3425437404688525
18580,2.3890758865960806
18590,2.465590282076108
18600,2.517807691563924
18610,2.5218088841418087
18620,2.4938842109233312
18630,2.529236940060782
18640,2.4879263493679167
18650,2.4463760220996864
18660,2.562728685275808
18670,2.503199045848718
18680,2.484144493837751
18690,2.4133321316122847
18700,2.5159193788090124
18710,2.4297646478634527
18720,2.5004246269519848
18730,2.426328258591915
18740,2.493355011186066
18750,2.4977912445861064
18760,2.542698721691265
18770,2.9301581410740294
18780,3.036632062783836
18790,2.8669544073423046
18800,2.7083524313392218
18810,2.770697384982234
18820,2.4901842952274262
18830,2.553019902889206
18840,2.146223147318514
18850,2.5413252203733534
18860,2.4735501537246285
18870,2.5670722495273233
18880,2.5888104782475008
18890,2.6052444231061838
18900,2.5852892780367362
18910,2.5270110150943172
18920,2.603505622064487
18930,2.4901105052491737
18940,2.569640795245276
18950,2.625019300068812
18960,2.57206895948836
18970,2.4913764616943403
18980,2.5539053792491715
18990,2.5230063134987044
19000,2.586898129120191
19010,2.584478286433021
19020,2.519532554374662
19030,2.5746152424946604
19040,2.5805339598990678
19050,2.357367069746773
19060,2.550634491241185
19070,2.4704414884608887
19080,2.5391666766150727
19090,2.564680372026553
19100,2.2370473714315375
19110,2.474923613626045
19120,2.5397408675437014
19130,2.5773941510380944
19140,2.7618777755313446
19150,2.562933864128998
19160,2.5056364553026875
19170,2.3813817094675107
19180,2.3541029620036755
19190,2.4963439615951386
19200,2.5321747959896106
19210,2.498207833037593
19220,2.4371849667182524
19230,2.409267449682414
19240,2.526476382769108
19250,2.5927346298171585
19260,2.538242929264042
19270,2.5074706611998656
19280,2.545633029478474
19290,2.4904550998675683
19300,2.5046748228106583
19310,2.493678557043862
19320,2.5234195407680624
19330,2.478837268539811
19340,2.422429194020759
19350,2.4544198656492378
19360,2.2464510621712033
19370,2.4613555320230636
19380,2.478119802312698
19390,2.4484401336916375
19400,2.5016125193397634
19410,2.460302339397095
19420,2.381441300304094
19430,2.442664437376669
19440,2.5309214484737517
19450,2.5937129494426228
19460,2.8707718037274135
19470,2.665913350481523
19480,2.5712452453661485
19490,2.5352240327441344
19500,2.3921467424093326
19510,2.5200533107339025
19520,2.5150574741895255
19530,2.4769555150020093
19540,2.5515558019684015
19550,2.4877663802864647
19560,2.214766135673874
19570,2.5461765724579117
19580,2.5950105919009134
19590,2.467011314918151
19600,2.575455911619914
19610,2.2039750860753697
19620,2.4621540801162753
19630,2.5434360967283554
19640,2.5977879405218864
19650,2.5326632408168814
19660,2.5765864067296884
19670,2.596496008846843
19680,2.607481741111142
19690,2.657893878049353
19700,2.5424308411167393
19710,2.4005490883541314
19720,2.452852036604328
19730,2.5263453766374906
19740,2.607131358626514
19750,2.7445078318397487
19760,2.674447978389709
19770,2.535636650270245
19780,2.483343080529922
19790,2.512571495167644
19800,2.4085609898457028
19810,2.4518244136493577
19820,2.4193054506872307
19830,2.5020328648642662
19840,2.4511021380434994
19850,2.5100233592791557
19860,2.5158974867552324
19870,2.457349071879861
19880,2.3872025572376265
19890,2.4039980756364603
19900,2.495382577839641
19910,2.567200382026996
19920,2.447560957630639
19930,2.4881273126706813
19940,2.468383768450796
19950,2.44588648664288
19960,2.5010165263654307
19970,2.516428446741202
19980,2.4215100044838005
19990,2.352095729513532
