N,Norme,iterations,durree
3500,2.543273172467339,22,0.2492992877960205
3510,2.543476558253968,22,0.25165271759033203
3520,2.5436792645625688,22,0.25078535079956055
3530,2.543881295604221,22,0.24949288368225098
3540,2.5440826555418656,22,0.25129127502441406
3550,2.544283348509575,22,0.25038790702819824
3560,2.54448337859709,22,0.25093531608581543
3570,2.544682749864525,22,0.2561638355255127
3580,2.544881466331474,22,0.2662692070007324
3590,2.54507953198649,22,0.2611653804779053
3600,2.5452769507747632,22,0.2635190486907959
3610,2.545473726616008,22,0.26572561264038086
3620,2.5456698633836776,22,0.26460719108581543
3630,2.545865364934485,22,0.2649855613708496
3640,2.5460602350691124,22,0.26516032218933105
3650,2.5462544775757863,22,0.2683417797088623
3660,2.5464480961991542,22,0.2679250240325928
3670,2.5466410946518208,22,0.2770826816558838
3680,2.546833476614878,22,0.27097296714782715
3690,2.5470252457386406,22,0.2702057361602783
3700,2.5472164056422733,22,0.2719137668609619
3710,2.547406959912275,22,0.2725389003753662
3720,2.5475969121081743,22,0.2768402099609375
3730,2.5477862657479893,22,0.27965593338012695
3740,2.54797502433586,22,0.27558398246765137
3750,2.5481631913358376,22,0.2809913158416748
3760,2.5483507701801553,22,0.27936673164367676
3770,2.548537764283965,22,0.2794661521911621
3780,2.5487241770210596,22,0.28653454780578613
3790,2.5489100117408015,22,0.28600358963012695
3800,2.5490952717718818,22,0.3526346683502197
3810,2.5492799604027994,22,0.28972363471984863
3820,2.549464080906315,22,0.2877004146575928
3830,2.5496476365140452,22,0.2882723808288574
3840,2.549830630448084,22,0.3035469055175781
3850,2.5500130658886984,22,0.30964231491088867
3860,2.550194945999687,22,0.30712223052978516
3870,2.550376273911759,22,0.29439544677734375
3880,2.5505570527314374,22,0.3002018928527832
3890,2.550737285549033,22,0.29729485511779785
3900,2.5509169754162206,22,0.2970006465911865
3910,2.5510961253673323,22,0.30591273307800293
3920,2.5512747384073515,22,0.3055415153503418
3930,2.551452817521696,22,0.3045542240142822
3940,2.5516303656718513,22,0.31648707389831543
3950,2.551807385791058,22,0.3103342056274414
3960,2.551983880794343,22,0.3121209144592285
3970,2.5521598535662413,22,0.31150269508361816
3980,2.552335306968449,22,0.31084418296813965
3990,2.5525102438498113,22,0.3130185604095459
4000,2.552684667028129,22,0.31591796875
4010,2.55285857930363,22,0.3200259208679199
4020,2.553031983445283,22,0.3233606815338135
4030,2.553204882207059,22,0.3537747859954834
4040,2.55337727832972,22,0.3948700428009033
4050,2.5535491745077827,22,0.3298521041870117
4060,2.5537205734421833,22,0.3280360698699951
4070,2.5538914777965402,22,0.33180832862854004
4080,2.5540618902153174,22,0.33458662033081055
4090,2.554231813329009,22,0.33220696449279785
4100,2.5544012497372837,22,0.3360564708709717
4110,2.554570202029733,22,0.33803486824035645
4120,2.554738672770357,22,0.3350236415863037
4130,2.5549066645091343,22,0.3470292091369629
4140,2.5550741797672276,22,0.3531055450439453
4150,2.5552412210461735,22,0.35307979583740234
4160,2.555407790842518,22,0.37589097023010254
4170,2.555573891623111,22,0.3561081886291504
4180,2.555739525830391,22,0.35669445991516113
4190,2.5559046959055625,22,0.3478271961212158
4200,2.55606940425573,22,0.35424208641052246
4210,2.5562336532728547,22,0.3744347095489502
4220,2.556397445329949,22,0.358504056930542
4230,2.5565607828027033,22,0.3608527183532715
4240,2.5567236680096372,22,0.3610975742340088
4250,2.556886103284913,22,0.35921168327331543
4260,2.5570480909367057,22,0.3682703971862793
4270,2.557209633238894,22,0.36646509170532227
4280,2.557370732484527,22,0.3678905963897705
4290,2.557531390910649,22,0.3719816207885742
4300,2.557691610759745,22,0.3757650852203369
4310,2.557851394256293,22,0.3778800964355469
4320,2.558010743592383,22,0.377225399017334
4330,2.5581696609763656,22,0.38523340225219727
4340,2.55832814856632,22,0.38258934020996094
4350,2.5584862085202054,22,0.3796420097351074
4360,2.558643842984496,22,0.39117932319641113
4370,2.558801054077259,22,0.3849639892578125
4380,2.5589578439165255,22,0.3935728073120117
4390,2.5591142145897154,22,0.4073045253753662
4400,2.559270168172384,22,0.39545130729675293
4410,2.5594257067357886,22,0.3968923091888428
4420,2.5595808323274283,22,0.3931300640106201
4430,2.5597355469850043,22,0.4038267135620117
4440,2.559889852722564,22,0.40256357192993164
4450,2.560043751550256,22,0.40382909774780273
4460,2.5601972454521573,22,0.4021780490875244
4470,2.5603503364094373,22,0.40747928619384766
4480,2.560503026390006,22,0.41528987884521484
4490,2.5606553173336204,22,0.4035665988922119
4500,2.5608072111758933,22,0.41496729850769043
4510,2.560958709848491,22,0.414839506149292
4520,2.5611098152471725,22,0.4204230308532715
4530,2.561260529268982,22,0.41492557525634766
4540,2.5614108538002784,22,0.4210178852081299
4550,2.561560790710876,22,0.4633612632751465
4560,2.561710341843543,22,0.42859721183776855
4570,2.5618595090483014,22,0.42823219299316406
4580,2.5620082941528017,22,0.4231843948364258
4590,2.5621566989783404,22,0.4349367618560791
4600,2.5623047253195317,22,0.5273354053497314
4610,2.562452374969314,22,0.46898698806762695
4620,2.562599649715965,22,0.44715452194213867
4630,2.5627465513182996,22,0.4425225257873535
4640,2.56289308153221,22,0.4498424530029297
4650,2.563039242094916,22,0.44423580169677734
4660,2.563185034777932,23,0.4679872989654541
4670,2.563330461202107,22,0.4472362995147705
4680,2.563475523168447,22,0.4551718235015869
4690,2.5636202223404703,22,0.4532358646392822
4700,2.563764560432526,23,0.4663968086242676
4710,2.5639085390274428,22,0.46079540252685547
4720,2.5640521599077464,23,0.47500014305114746
4730,2.5641954246304395,23,0.49856066703796387
4740,2.5643383348680007,23,0.48251819610595703
4750,2.5644808922444646,23,0.48931384086608887
4760,2.564623098382247,23,0.49538183212280273
4770,2.564764954882694,23,0.4899897575378418
4780,2.564906463342425,23,0.4962172508239746
4790,2.5650476253203927,22,0.4809684753417969
4800,2.565188442477543,23,0.5054254531860352
4810,2.5653289162866058,23,0.5014572143554688
4820,2.565469048304472,22,0.48351311683654785
4830,2.565608840164751,23,0.5098738670349121
4840,2.5657482933100804,23,0.5335159301757812
4850,2.565887409289912,23,0.5132050514221191
4860,2.5660261896217644,23,0.5138378143310547
4870,2.5661646358063717,23,0.5156874656677246
4880,2.5663027493421624,23,0.5149192810058594
4890,2.5664405317078063,23,0.5250377655029297
4900,2.5665779843775764,23,0.5139579772949219
4910,2.566715108819352,23,0.5250699520111084
4920,2.566851906484317,23,0.5224206447601318
4930,2.5669883788206205,23,0.5318739414215088
4940,2.5671245272647556,23,0.52193284034729
4950,2.5672603532439395,23,0.5365586280822754
4960,2.5673958581738825,23,0.5368280410766602
4970,2.5675310434675285,23,0.5380027294158936
4980,2.5676659105202364,23,0.5418143272399902
4990,2.567800460725296,23,0.5406405925750732
5000,2.5679346954615117,23,0.5481643676757812
5010,2.5680686161096653,23,0.5511507987976074
5020,2.5682022240250344,23,0.5436291694641113
5030,2.568335520571494,23,0.5509965419769287
5040,2.568468507090516,23,0.5442688465118408
5050,2.568601184923527,23,0.5569264888763428
5060,2.5687335554001267,23,0.5593147277832031
5070,2.5688656198436672,23,0.5515739917755127
5080,2.568997379567971,23,0.5576567649841309
5090,2.5691288358758495,23,0.544532299041748
5100,2.5692599900679385,23,0.5579385757446289
5110,2.5693908434291326,23,0.5836358070373535
5120,2.569521397246332,23,0.5867931842803955
5130,2.5696516527879467,23,0.5694334506988525
5140,2.5697816113230934,23,0.5803313255310059
5150,2.5699112741080548,23,0.5839223861694336
5160,2.570040642388779,23,0.5916519165039062
5170,2.5701697174127345,23,0.5864593982696533
5180,2.570298500411566,23,0.5747907161712646
5190,2.570426992615942,23,0.5799820423126221
5200,2.5705551952402708,23,0.5814836025238037
5210,2.570683109497516,23,0.5841250419616699
5220,2.570810736596299,23,0.5749647617340088
5230,2.5709380777247057,23,0.5888383388519287
5240,2.5710651340824495,23,0.5952601432800293
5250,2.571191906848434,23,0.5769603252410889
5260,2.5713183971979237,23,0.5966811180114746
5270,2.571444606300658,23,0.5956916809082031
5280,2.5715705353131,23,0.5902464389801025
5290,2.571696185396803,23,0.5888855457305908
5300,2.571821557694779,23,0.6135578155517578
5310,2.5719466533484643,23,0.5967457294464111
5320,2.57207147349018,23,0.6180286407470703
5330,2.5721960192479676,23,0.6709177494049072
5340,2.5723202917441093,23,0.6169016361236572
5350,2.5724442920911432,23,0.608400821685791
5360,2.5725680213924877,23,0.6091127395629883
5370,2.5726914807528107,23,0.6354031562805176
5380,2.5728146712633984,23,0.6134371757507324
5390,2.5729375940156753,23,0.6106646060943604
5400,2.5730602500829547,23,0.6495590209960938
5410,2.5731826405494145,23,0.6375887393951416
5420,2.573304766475694,23,0.618227481842041
5430,2.573426628925184,23,0.6186385154724121
5440,2.5735482289596,23,0.6286270618438721
5450,2.57366956762066,23,0.6451780796051025
5460,2.573790645952786,23,0.64581298828125
5470,2.5739114649992914,23,0.6652052402496338
5480,2.5740320257858107,23,0.7997574806213379
5490,2.574152329344716,23,0.7117288112640381
5500,2.574272376683043,23,0.7283468246459961
5510,2.5743921688285725,23,0.7194437980651855
5520,2.5745117067797407,23,0.6723992824554443
5530,2.574630991544535,23,0.6442244052886963
5540,2.5747500241122716,23,0.658376932144165
5550,2.5748688054799374,23,0.6508374214172363
5560,2.574987336627716,23,0.6609828472137451
5570,2.575105618538305,23,0.6528196334838867
5580,2.5752236521794236,23,0.6705164909362793
5590,2.575341438530617,23,0.6762228012084961
5600,2.575458978543183,23,0.6709051132202148
5610,2.5755762731779366,23,0.6633651256561279
5620,2.575693323383379,23,0.677196741104126
5630,2.5758101301119805,23,0.6825191974639893
5640,2.5759266943027805,23,0.6869595050811768
5650,2.5760430168857686,23,0.6797451972961426
5660,2.5761590988000016,23,0.6872444152832031
5670,2.576274940966142,23,0.7052981853485107
5680,2.57639054430358,23,0.6817529201507568
5690,2.5765059097269205,23,0.6889705657958984
5700,2.5766210381479864,23,0.6952157020568848
5710,2.5767359304686734,23,0.6948835849761963
5720,2.5768505875885004,23,0.7030720710754395
5730,2.576965010405442,23,0.7046182155609131
5740,2.5770791998070757,23,0.7052528858184814
5750,2.5771931566774398,23,0.7133891582489014
5760,2.5773068818973037,23,0.7166383266448975
5770,2.577420376343566,23,0.71002197265625
5780,2.5775336408801017,23,0.713240385055542
5790,2.5776466763779693,23,0.7170412540435791
5800,2.577759483696278,23,0.7221300601959229
5810,2.577872063688804,23,0.7178020477294922
5820,2.577984417209874,23,0.7279865741729736
5830,2.5780965451062468,23,0.7211833000183105
5840,2.5782084482123673,23,0.7287251949310303
5850,2.5783201273748246,23,0.7426798343658447
5860,2.57843158342318,23,0.7366702556610107
5870,2.5785428171821994,23,0.7337062358856201
5880,2.5786538294822705,23,0.7382915019989014
5890,2.5787646211407287,23,0.7435221672058105
5900,2.5788751929645115,23,0.7580459117889404
5910,2.578985545775191,23,0.743405818939209
5920,2.579095680376553,23,0.750777006149292
5930,2.57920559756181,23,0.7528669834136963
5940,2.5793152981392,23,0.7555797100067139
5950,2.579424782894849,23,0.7595598697662354
5960,2.5795340526233135,23,0.7599709033966064
5970,2.579643108099393,23,0.7646660804748535
5980,2.579751950119156,23,0.7838294506072998
5990,2.57986057944731,23,0.7708816528320312
6000,2.5799689968620867,23,0.7736191749572754
6010,2.5800772031271983,23,0.7712192535400391
6020,2.5801851990078326,23,0.772106409072876
6030,2.58029298526467,23,0.7764341831207275
6040,2.580400562657144,23,0.7833287715911865
6050,2.5805079319321984,23,0.7921373844146729
6060,2.5806150938428822,23,0.790412425994873
6070,2.5807220491306655,23,0.7925264835357666
6080,2.5808287985358658,23,0.7927279472351074
6090,2.580935342797584,23,0.786116361618042
6100,2.581041682646085,23,0.810868501663208
6110,2.5811478188076133,23,0.7997512817382812
6120,2.5812537520130956,23,0.8153114318847656
6130,2.581359482980358,23,0.8160016536712646
6140,2.581465012425952,23,0.8230140209197998
6150,2.581570341068217,23,0.8293454647064209
6160,2.5816754696142303,23,0.8247494697570801
6170,2.581780398768824,23,0.8315591812133789
6180,2.581885129238567,23,0.8683602809906006
6190,2.581989661719092,23,0.8262946605682373
6200,2.5820939969078305,23,0.83315110206604
6210,2.5821981354974275,23,0.8476822376251221
